,COM,MFH,SFH,APPRT
5602,0.23071764873733772,0.32111801242236027,0.26202965111594556,0.26202965111594556
5603,0.22677985447282067,0.32111801242236027,0.24965353315607125,0.24965353315607125
5604,0.19597660151234128,0.2920141969831411,0.22822496172749981,0.22822496172749981
5605,0.18357825652732201,0.2952380952380953,0.22171863669325598,0.22171863669325598
5606,0.17524611214153232,0.2727891156462585,0.2155265490290871,0.2155265490290871
5607,0.1616207732914824,0.271606033717835,0.23155668358714046,0.23155668358714046
5608,0.16898273648166645,0.2908311150547176,0.24489162839416648,0.24489162839416648
5609,0.17389071194178912,0.31177166518781424,0.24933123841753285,0.24933123841753285
5610,0.18874304465686975,0.32658976634131914,0.26757714930303766,0.26757714930303766
5611,0.19720359537737195,0.3510795622596865,0.268213681411651,0.268213681411651
5612,0.1884862319874447,0.34087548062703343,0.2421883812746757,0.2421883812746757
5613,0.17550292481095736,0.30103519668737067,0.19155990653452581,0.19155990653452581
5614,0.14263090312455415,0.21458148476782019,0.13538393360728387,0.13538393360728387
5615,0.12757882722214298,0.1406980183377699,0.11173958585126098,0.11173958585126098
5616,0.14449992866314737,0.14477965099083112,0.11586495850455242,0.11586495850455242
5617,0.14585532886289057,0.13779946761313222,0.11681572798324068,0.11681572798324068
5618,0.15160507918390642,0.13747412008281573,0.1298283780517283,0.1298283780517283
5619,0.1846055072050221,0.23445726116533572,0.16553460639755058,0.16553460639755058
5620,0.25189042659437866,0.3389529724933452,0.28249939569736526,0.28249939569736526
5621,0.2938079611927522,0.31928423543330375,0.35392796712593666,0.35392796712593666
5622,0.32138678841489515,0.3573203194321207,0.32615018934815887,0.32615018934815887
5623,0.27314880867456126,0.32091097308488614,0.2747280638143582,0.2747280638143582
5624,0.2514481381081467,0.3220940550133097,0.2691725082588027,0.2691725082588027
5625,0.23562562419746044,0.3020112392783201,0.24790911288373219,0.24790911288373219
5626,0.21159937223569697,0.2909494232475599,0.24442027233905408,0.24442027233905408
5627,0.20656299044086177,0.2900916888494528,0.23283780517283056,0.23283780517283056
5628,0.18570409473534027,0.2647441585329784,0.21394730481024898,0.21394730481024898
5629,0.16581538022542447,0.26796805678793256,0.20744097977600517,0.20744097977600517
5630,0.1598088172349836,0.24551907719609584,0.19871082104584645,0.19871082104584645
5631,0.14618347838493367,0.2463768115942029,0.21474095560389977,0.21474095560389977
5632,0.15502924810957341,0.26066252587991723,0.2280759004109258,0.2280759004109258
5633,0.1647167926951063,0.27870452528837625,0.23172185964064138,0.23172185964064138
5634,0.18693108860037097,0.29266489204377405,0.24489162839416648,0.24489162839416648
5635,0.18693108860037097,0.31801242236024846,0.24885988236242046,0.24885988236242046
5636,0.1807961192752176,0.309849157054126,0.22537265329143505,0.22537265329143505
5637,0.1626480239691825,0.2708666075125703,0.1780759004109258,0.1780759004109258
5638,0.13210158367812813,0.19514936409346348,0.13030779147530416,0.13030779147530416
5639,0.1343558282208589,0.13081928423543332,0.10666344371928128,0.10666344371928128
5640,0.13545441575117706,0.13694173321502515,0.10825074530658288,0.10825074530658288
5641,0.12254244542730774,0.12996154983732625,0.1058697929256305,0.1058697929256305
5642,0.13642459694678272,0.1267376515823721,0.11634437192812827,0.11634437192812827
5643,0.16206306177771437,0.21588287488908608,0.14951252920796068,0.14951252920796068
5644,0.18782993294335854,0.30384501626737653,0.25648215292885346,0.25648215292885346
5645,0.26157797117991155,0.2696835255841467,0.33393763596809284,0.33393763596809284
5646,0.27740048509059784,0.32715173025732036,0.30187736685198613,0.30187736685198613
5647,0.23820801826223428,0.28870156758355514,0.2545806139714769,0.2545806139714769
5648,0.2090169781709231,0.2927832002366164,0.24902505841592137,0.24902505841592137
5649,0.21960336709944359,0.27559893522626444,0.23283780517283056,0.23283780517283056
5650,0.17517477528891426,0.2665779355220349,0.23188703569414232,0.23188703569414232
5651,0.17504636895420175,0.2665779355220349,0.22538071065989848,0.22538071065989848
5652,0.15748323583963475,0.2432712215320911,0.2014140681653372,0.2014140681653372
5653,0.17717220716222,0.24939367051168293,0.1957013939247442,0.1957013939247442
5654,0.16600085604223141,0.22404614019520852,0.18697123519458544,0.18697123519458544
5655,0.1545726922528178,0.2249038745933156,0.20220771895898798,0.20220771895898798
5656,0.14043372806391782,0.23918958887902986,0.21808073483200385,0.21808073483200385
5657,0.13849336567270654,0.25433303756285125,0.21665055192973975,0.21665055192973975
5658,0.15037808531887575,0.26335403726708073,0.227282249617275,0.227282249617275
5659,0.1479240975888144,0.28870156758355514,0.23125050358552898,0.23125050358552898
5660,0.1578684548437723,0.2805383022774327,0.2103013455805334,0.2103013455805334
5661,0.14217434726779854,0.24939367051168293,0.16379824349367497,0.16379824349367497
5662,0.11750606363247254,0.17947352854185153,0.12189992748368383,0.12189992748368383
5663,0.12305607076615781,0.12792073351079564,0.10158730158730159,0.10158730158730159
5664,0.14649736053645313,0.13200236616385685,0.10571267424059302,0.10571267424059302
5665,0.16354686831217008,0.12792073351079564,0.10333172185964065,0.10333172185964065
5666,0.20920245398773007,0.1217982845312038,0.11126822979614859,0.11126822979614859
5667,0.250920245398773,0.2060041407867495,0.14110466521634035,0.14110466521634035
5668,0.27152232843486945,0.2881691807157646,0.24220449601160263,0.24220449601160263
5669,0.20868882864888003,0.24735285418515232,0.3206107485295303,0.3206107485295303
5670,0.24672563846483095,0.31147589470570836,0.2918822012730642,0.2918822012730642
5671,0.18156655728349266,0.2759242827565809,0.244585448392555,0.244585448392555
5672,0.1654872307033814,0.2771073646850044,0.2364918217710096,0.2364918217710096
5673,0.16697103723783707,0.26486246672582076,0.22284263959390865,0.22284263959390865
5674,0.15089171065772577,0.25380065069506064,0.225223591974861,0.225223591974861
5675,0.15211870452275647,0.2558414670215913,0.2179236161469664,0.2179236161469664
5676,0.14094735340276787,0.23543330375628513,0.19554427523970672,0.19554427523970672
5677,0.1335853902125838,0.24155575273587696,0.1890379502054629,0.1890379502054629
5678,0.13235839634755314,0.21620822241940255,0.18030779147530418,0.18030779147530418
5679,0.12622342702239978,0.21212658976634133,0.19554427523970672,0.19554427523970672
5680,0.13222999001284064,0.23135167110322394,0.21395536217871244,0.21395536217871244
5681,0.1398487658724497,0.24155575273587696,0.2099871082104585,0.2099871082104585
5682,0.1510201169924383,0.2526175687666371,0.21808073483200385,0.21808073483200385
5683,0.15676986731345413,0.27302573203194325,0.22204898880025786,0.22204898880025786
5684,0.17039520616350406,0.26486246672582076,0.20109983079526228,0.20109983079526228
5685,0.15211870452275647,0.23951493640934637,0.15539037950205464,0.15539037950205464
5686,0.13261520901697818,0.17163561076604555,0.11936185641769398,0.11936185641769398
5687,0.11801968897132259,0.12298136645962733,0.1007936507936508,0.1007936507936508
5688,0.13655300328149522,0.12706299911268856,0.10317460317460318,0.10317460317460318
5689,0.13790840348123842,0.12298136645962733,0.1007936507936508,0.1007936507936508
5690,0.14268797260664862,0.11889973380656611,0.1104745790024978,0.1104745790024978
5691,0.17949778855756884,0.1981662230109435,0.1377729433566997,0.1377729433566997
5692,0.2656441717791411,0.2803312629399586,0.23554105229232133,0.23554105229232133
5693,0.29716079326580114,0.23951493640934637,0.31061558295060837,0.31061558295060837
5694,0.29948637466114997,0.30159716060337177,0.2826806864877931,0.2826806864877931
5695,0.22218576116421745,0.268086364980775,0.2379220046732737,0.2379220046732737
5696,0.21101441004422886,0.27216799763383615,0.22982837805172832,0.22982837805172832
5697,0.20733342844913683,0.25498373262348417,0.21697284666827815,0.21697284666827815
5698,0.19396490226851193,0.24886128364389234,0.21856014825557973,0.21856014825557973
5699,0.1853759452132972,0.24886128364389234,0.21205382322133592,0.21205382322133592
5700,0.15715508631759167,0.22759538598047915,0.18888083152042545,0.18888083152042545
5701,0.15089171065772577,0.23167701863354037,0.18570622834582226,0.18570622834582226
5702,0.1461121415323156,0.21126885536823425,0.17697606961566353,0.17697606961566353
5703,0.1362961906120702,0.20718722271517304,0.18967448231407624,0.18967448231407624
5704,0.13997717220716221,0.22351375332741794,0.20729191845943118,0.20729191845943118
5705,0.14365815380225425,0.2366163856847087,0.204117315284828,0.204117315284828
5706,0.16329005564274504,0.24477965099083113,0.2114172911127226,0.2114172911127226
5707,0.1754315879583393,0.268086364980775,0.21538554508097657,0.21538554508097657
5708,0.16206306177771437,0.2570245489500148,0.19776810893562163,0.19776810893562163
